zts1e	Sklep z narzêdziami Teo
zts15284e	To naprawdê bardzo wa¿ne. Ruszaj w drogê, gdy tylko bêdziesz gotowy.
zts15285e	Jak posz³o? Uda³o nam siê?
zts15286e	To powinno wystarczyæ, aby rozpocz¹æ realizacjê naszego planu.
zts15287e	Podczas, gdy ty wype³nia³eœ moje zlecenie, ja zastanawia³em siê nad tym, co mamy dalej robiæ. Nie by³em pewien, czy powinienem opuœciæ pustynnych rozbójników, ale wydaje mi siê, ¿e nigdy bym sobie tego nie wybaczy³. Muszê coœ zrobiæ.
zts15288e	Zanieœ to Kamilowi na Dziedziniec Rozbójników. Nadszed³ czas, ¿eby z nim wspó³pracowaæ.
zts15289e	Co myœli o tym wszystkim reprezentant Rushaldin?
zts15290e	W koñcu! Na to czeka³em!
zts15291e	Rushaldin mo¿e wprawdzie uwa¿aæ, ¿e mo¿emy stworzyæ now¹ bandê pustynnych rozbójników, ale bez naszego by³ego przywódcy, nie zajdziemy za daleko. Tylko z jego pomoc¹ bêdziemy w stanie przekonaæ innych pustynnych rozbójników.
zts15292e	Sporz¹dzi³em listê wszystkich pustynnych rozbójników, którzy popieraj¹ nasze zamiary. Zanieœ j¹ Velmonowi do Strefy Chaosu. On na pewno wie, gdzie znajduje siê nasz by³y przywódca.
zts15293e	W imieniu ca³ej bandy pustynnych rozbójników i moim chcia³em ci podziêkowaæ za twoj¹ pomoc.
zts15294e	Ostatnio widzimy siê dosyæ czêsto. Co sprowadza ciê tym razem do mnie?
zts15295e	Muszê uszanowaæ zdanie pustynnych rozbójników, lecz nie chcê ju¿ do nich wracaæ. Jestem bardzo zadowolony ze swojego ¿ycia tutaj w Strefie Chaosu.
zts15296e	Wczeœniej by³em jednym z nich. Ale te czasy ju¿ dawno minê³y.
zts15297e	Odk¹d zosta³em wykluczony z bandy pustynnych rozbójników, ¿yjê sobie w Strefie Chaosu. Chcê zostaæ tutaj wraz z innymi mieszkañcami, którzy mnie zaakceptowali i mi ufaj¹. Równie¿ Xavier mieszka tutaj i cieszy siê szacunkiem.
zts15298e	Xavier musi siê dowiedzieæ, co siê dzieje u pustynnych rozbójników. Zanieœ mu tê listê.
zts15299e	Czemu ostatnio mnie tyle ludzi odwiedza?
zts15300e	Ta lista nie ma ze mn¹ nic wspólnego. Co wed³ug was mo¿na zrobiæ z tak¹ list¹? Nie mam wystarczaj¹co du¿o wp³ywu na pustynnych rozbójników. Moja przesz³oœæ pozostaje przesz³oœci¹.
zts15301e	W ramach podziêkowania za trudy zwi¹zane z przyniesieniem mi tej listy przyjmij proszê tê nagrodê. To dla ciebie.
zts15302e	Akt 5 - P³on¹cy Miecz i Herszt Pustynnych Rozbójników
zts15303e	Musimy przeformowaæ bandê pustynnych rozbójników. Uda siê to tylko wtedy, gdy przekonamy by³ego przywódcê do powrotu. Tylko w ten sposób mo¿emy sprowadziæ pustynnych rozbójników na w³aœciw¹ drogê.
zts15304e	Z nasz¹ obecn¹ wiedz¹ ciê¿ko bêdzie wytropiæ naszego przywódcê. Musimy przeszukaæ ka¿dy Obóz Pustynnych Rozbójników i zebraæ informacje. Ibrahim bêdzie z pewnoœci¹ szuka³ by³ego przywódcy i w³aœnie to powinniœmy wykorzystaæ. A teraz idŸ i za³atw komendantów w obozach.
zts15305e	Jak posz³o w obozach komendantów? Uda³o ci siê zdobyæ jakieœ wartoœciowe informacje?
zts15306e	A wiêc nasz by³y przywódca przebywa w Strefie Chaosu? Dziêki tej informacji odszukamy go krok po kroku.
zts15307e	Wydaje mi siê, ¿e brakuje nam jeszcze wa¿nych informacji. Listy rozkazów komendantów s¹ z pewnoœci¹ niekompletne.
zts15308e	Prawdopodobnie komendanci Shoran i Shay, którzy przebywaj¹ w centrum Obozu Pustynnych Rozbójników, posiadaj¹ wiêcej informacji. Zlikwiduj ich i za³atw brakuj¹ce listy rozkazów.
zts15309e	Jakie informacje uda³o ci siê uzyskaæ od komendantów Shorana i Shaya?
zts15310e	Na listach rozkazów znajduj¹ siê jakieœ informacje o Strefie Chaosu. Sprawdzê dok³adniej te informacje.
zts15311e	Chc¹ zaatakowaæ miejsce pobytu, w którym znajduje siê by³y przywódca. Za wszelk¹ cenê musimy zadbaæ o jego bezpieczeñstwo. Znajduje siê tam równie¿ informacja, ¿e zamierzaj¹ zmanipulowaæ potwory, aby wziê³y udzia³ w ich ataku.
zts15312e	Gdy znajd¹ przywódcê w Strefie Chaosu, mo¿e siê zrobiæ niebezpiecznie. Musimy go przed tym koniecznie ostrzec. Rushaldin twierdzi³ jakiœ czas temu, ¿e mieszka tam jego bliski przyjaciel.
zts15313e	Poinformuj o tym Rushaldina. By³y przywódca musi siê o tym równie¿ dowiedzieæ.
zts15314e	Co sprowadza ciê do Rushaldina? Czy przysy³a ciê Kamil?
zts15315e	Nie jestem pewien, czy na pewno powinienem wys³aæ ciê z tym do Velmona. Skoro jednak pomog³eœ Kamilowi, mogê z czystym sumieniem zaufaæ ci w tej sprawie.
zts15316e	No dobrze. Dobrze, idŸ teraz do Velmona w Strefie Chaosu i opowiedz mu, czego siê dowiedzia³eœ.
zts15317e	On mo¿e ci wiêcej opowiedzieæ o by³ym przywódcy.
zts15318e	Czy przysy³a ciê do mnie Rushaldin?
zts15319e	Porozmawiajmy ze sob¹ szczerze. By³y przywódca pustynnych rozbójników, którego w³aœnie szukasz, jest bardzo blisko st¹d.
zts15320e	Jednak ju¿ nie jest taki, jakim zna³ Kamil. Jest ca³kowicie przybity i sfrustrowany. Nawet ja jestem przybity jego wygl¹dem, ale jeœli on sam chce zobaczyæ go na w³asne oczy, to nie bêdê go powstrzymywa³.
zts15321e	Siedzi po tamtej stronie.
zts15322e	Dlaczego coraz wiêcej ludzi do mnie przychodzi i czegoœ ode mnie chce?
zts15323e	No pos³uchajcie tego! Nic nie mogê zrobiæ! A teraz zostawcie mnie w spokoju! Wynocha!
zts15324e	Chcesz koniecznie zobaczyæ, jak bardzo jestem ¿a³osny? Czy tego chcesz?
zts15325e	WeŸ to i znikaj! Nic wiêcej nie mogê dla ciebie zrobiæ.
zts15326e	Akt 5 - P³on¹cy Miecz i Odzyskanie Skradzionych Prezentów
zts15327e	Jestem handlarzem ju¿ od dziesiêcioleci. Pierwszy raz w ¿yciu widzê jednak, ¿e pustynni rozbójnicy uzyskali przewagê. Podczas transportu towarów z pustyni, handlarze Akamura nie mog¹ siê im przeciwstawiæ.
zts15328e	Dlatego kazali mi tutaj czekaæ. Zamiast tego wys³ali poszukiwacza przygód. Powiedzieli, ¿e je¿eli nie wytrzymam, mam po prostu ruszaæ samemu. To wszystko nie ma przecie¿ sensu! Za co pobrali op³atê?
zts15329e	Nie mogê d³u¿ej czekaæ. Handlarze Akamura opowiadali o Obozie Kerusa, Obozie Gartona, Obozie Pustynnych Rozbójników oraz o Dziedziñcu Rozbójników.
zts15330e	Jak mo¿esz teraz odpoczywaæ? Tak d³ugo musia³em ju¿ czekaæ.
zts15331e	Dziêkujê. Teraz mogê trochê odetchn¹æ. Za twój trud dam ci wiêcej, ni¿ wynosi³y op³aty, które zap³aci³em handlarzom Akamura.
zts15332e	Akt 5 - P³on¹cy Miecz i Bezczelna Kradzie¿
zts15333e	Plotka g³osi, ¿e masz spore sukcesy w walce przeciwko pustynnym rozbójnikom. Móg³byœ mi mo¿e pomóc odzyskaæ towary?
zts15334e	Z moimi niezwykle cennymi towarami nale¿y postêpowaæ bardzo ostro¿nie. Posiadam informacje, ¿e podzieleni s¹ miêdzy Obozem Kerusa i Obozem Gartona, ponadto miêdzy Obozem Pustynnych Rozbójników i Dziedziñca Rozbójników. Mam ¿onê i dzieci do wy¿ywienia. Musisz mi pomóc.
zts15335e	Nie masz czasu na odpoczynek.
zts15336e	W koñcu wróci³eœ! By³em na skraju bankructwa. To dla ciebie. To wprawdzie niedu¿o, ale chcia³bym, abyœ przyj¹³ mój dar.
zts15337e	Akt 5 - P³on¹cy Miecz i Strach ze Strefy Chaosu
zts15338e	S³ysza³em, ¿e widziano moje towary w Strefie Chaosu. Handlarze Akamura twierdz¹, ¿e wiedz¹, dok¹d pustynni rozbójnicy je zabrali.
zts15339e	Strefa Chaosu... Czy to mo¿liwe, ¿e mieszkañcy Strefy Chaosu zawarli pakt z pustynnymi rozbójnikami i to dlatego ci¹gle dziej¹ siê takie rzeczy?
zts15340e	Wœród prezentów w Strefie Chaosu znajdowa³ siê równie¿ budzik, który chcia³em podarowaæ swojej ¿onie. Musisz mi go koniecznie przynieœæ z powrotem. Przeka¿ równie¿ wyrazy mojej niechêci osobie za to odpowiedzialnej. To ktoœ, kogo nazywaj¹ Velmon. Poniewa¿ wygl¹da jednak doœæ groŸnie, nie oœmieli³em siê mu tego powiedzieæ.
zts15341e	Oczywiœcie wynagrodzê ciê odpowiednio, ale musisz mu to koniecznie przekazaæ.
zts15342e	Twierdzisz, ¿e jeden z mieszkañców Strefy Chaosu ukrad³ towary sklepikarzowi? Prawdopodobnie Ÿle ciê poinformowano.
zts15343e	Nie mogê w to uwierzyæ! Mieszkañcy Strefy Chaosu s¹ wprawdzie biedni, ale w ¿yciu kieruj¹ siê zawsze przyzwoitoœci¹ i uczciwoœci¹. Wydaje mi siê, ¿e musi istnieæ inne wyt³umaczenie. Czy pustynni rozbójnicy nie chc¹ nas przypadkiem wyko³owaæ, aby zak³óciæ nasze stosunki z Miastem Or³a Pustyni?
zts15344e	Znam kogoœ wœród pustynnych rozbójników. Nazywaj¹ go reprezentantem Rushaldinem i jest od wielu lat moim dobrym przyjacielem. On na pewno udzieli ci kilku cennych informacji, ale musisz najpierw za³atwiæ pustynnych rozbójników, by dostaæ siê do niego.
zts15345e	Przys³a³ ciê Velmon?
zts15346e	Velmon zawsze szanowa³ przyjaŸnie. Skoro ciê przys³a³, nie bêdê przed tob¹ niczego ukrywaæ.
zts15347e	Stosunki miêdzy mieszkañcami Strefy Chaosu a pustynnymi rozbójnikami? Nie ma czegoœ takiego.
zts15348e	Poniewa¿ Ibrahim nikomu nie ufa, nie s¹dzê, ¿eby zrobi³ coœ takiego. Ale skoro ma to coœ wspólnego z naszym wiêkszym planem, wówczas jest to inna sprawa.
zts15349e	Potrzebujê kogoœ, kto wie wiêcej na ten temat. Jest taki jeden m³ody rozbójnik, który zbuntowa³ siê przeciwko Ibrahimowi. Nazywa siê Kamil. Jest wiêziony na Dziedziñcu Rozbójników.
zts15350e	Skoro i tak nie mo¿esz mnie st¹d uwolniæ, nie bêdê nawet myœla³, by uciec st¹d. Co robiæ, takie ¿ycie. Twoje ¿ycie nie ró¿ni siê zreszt¹ zbytnio od mojego.
zts15351e	A to ciekawe. Je¿eli to prawda, to mam ci te¿ coœ do powiedzenia.
zts15352e	Wiem co nieco o Strefie Chaosu. Podobno znajduje siê tam by³y przywódca, tak? Jestem tu wprawdzie uwiêziony, ale mam oczywiœcie swoich informatorów.
zts15353e	Plan pustynnych rozbójników dotycz¹cych Strefy Chaosu polega na wszczêciu sporu z Miastem Or³a Pustyni. Komendant Shoran macza³ w tym palce . Widzia³em, jak kilka dni temu niós³ w rêce budzik i by³ z tego powodu bardzo zadowolony. Przebywa pewnie gdzieœ tutaj w podziemiach by³ej Œwi¹tyni Aster. Znajdziesz go z ³atwoœci¹, poniewa¿ zawsze nosi ze sob¹ ten budzik.
zts15354e	Myœlisz, ¿e mo¿esz pokonaæ komendanta Shorana? On jest naprawdê potê¿ny!
zts15355e	Nigdy bym nie pomyœla³, ¿e pokona go taki s³abeusz jak ty.
zts15356e	Jestem nieco zdziwiony. Nie pomyœla³bym, ¿e twoje umiejêtnoœci oka¿¹ siê wystarczaj¹ce.
zts15357e	Zanieœ ten budzik Velmonowi do Strefy Chaosu i przeka¿ mu równie¿ ode mnie ten list.
zts15358e	Czy to nie dopiero dziêki moim informacjom uda³o ci siê odnaleŸæ ten budzik? Tyle musisz mi przyznaæ, prawda? No dobrze, wracaj ju¿ do Strefy Chaosu.
zts15359e	Jak posz³o? Znalaz³eœ dowody, które pomog¹ nam zakoñczyæ te okropnoœci w Strefie Chaosu?
zts15360e	Aha... Naprawdê mieli zamiar wywo³aæ spór pomiêdzy Stref¹ Chaosu a Miastem Or³a Pustyni.
zts15361e	Niestety nie mogê ci zdradziæ zawartoœci listu od Kamila. Mam nadziejê, ¿e rozumiesz.
zts15362e	Zanieœ ten budzik do Delmona Milowa, który przebywa w Mieœcie Or³a Pustyni.
zts15363e	Opowiedz mi dok³adnie, czego siê tam dowiedzia³eœ.
zts15364e	Co z moim budzikiem i z moimi towarami? Masz je wszystkie przy sobie?
zts15365e	Co za szczêœcie. To naprawdê przera¿aj¹ce, ¿e pustynni rozbójnicy maj¹ nikczemny plan, co do Strefy Chaosu.
zts15366e	No tak, ale bardzo siê cieszê, ¿e uda³o ci siê znaleŸæ budzik. Teraz moja ¿ona nie bêdzie siê ju¿ z³oœciæ.
zts15367e	W nagrodê dam ci pieni¹dze, które chcia³em w³aœciwie wrêczyæ handlarzom Akamura.
zts15368e	Akt 5 - P³on¹cy Miecz - G³ówna misja
zts15369e	To rzeczywiœcie ty! To ty jesteœ tym poszukiwaczem przygód [Pname] z NosObozu?
zts15370e	Przychodzisz w sam¹ porê. Sta³o siê coœ okropnego.
zts15371e	Niedawno handlarze Akamura prosili nas oficjalnie o pomoc.
zts15372e	Prawdopodobnie nie wiesz zbyt wiele o handlarzach Akamura. Handlarze Akamura s¹ pañstwow¹ spó³k¹ handlow¹ z siedzib¹ na Pustyni Mortaz, na po³udnie od Port Alveus. Uda³o nam siê stworzyæ dobre stosunki handlowe miêdzy NosObozem i nimi. Niestety znajduj¹ siê w³aœnie w bardzo trudnej sytuacji.
zts15373e	Wprawdzie do koñca nie wiemy, co siê sta³o, ale poprosili nas oficjalnie o pomoc i dlatego chcemy i musimy ich wesprzeæ. Jeœli chcemy mieæ z nimi nadal dobre relacje, powinniœmy udzielaæ im wsparcia.
zts15374e	Zg³oœ siê najpierw do reprezentanta handlarzy Akamura i zaoferuj mu swoj¹ pomoc. Znajdziesz go z pewnoœci¹ w porcie. Najlepiej weŸ ze sob¹ oficjaln¹ proœbê o pomoc.
zts15375e	Musisz byæ tym poszukiwaczem przygód, którego wys³ano do nas NosObozu.
zts15376e	Cieszê siê, ¿e mog¹c ciê poznaæ. Nazywam siê Jin Hamadin, jestem reprezentantem handlarzy Akamura. Zak³adam, ¿e to ty nam masz pomóc w tych trudnych czasach. Widzê, ¿e dokument masz przy sobie, co oznacza, ¿e rzeczywiœcie jesteœ wys³annikiem NosObozu.
zts15377e	Dobrze. Dobrze, poniewa¿ bêdziesz pracowa³ teraz dla handlarzy Akamura, powiem ci szybko, o co chodzi. Gdy zakoñczyliœmy nasz¹ ostatni¹ podró¿ handlow¹, udaliœmy siê z powrotem do Miasta Or³a Pustyni, w którym znajduje siê nasza centrala. Jednak po drodze zostaliœmy napadniêci i obrabowani. W celu wyjaœnienia tej sprawy zosta³em wys³any tutaj z polecenia Noah. Niestety, obecnie my, handlarze Akamura, nic nie mo¿emy zrobiæ w tej sprawie. Dlatego poprosiliœmy o pomoc.
zts15378e	Mo¿emy rozpocz¹æ nasz plan, jak tylko przybêdziesz na Pustyniê Mortaz. Po przybyciu dowiesz siê wszystkiego. WeŸ ten list i przeka¿ go stra¿nikowi portowemu Tomowi.
zts15379e	To ty musisz byæ poszukiwaczem przygód z NosObozu. To musisz wiedzieæ, ¿e w tym miejscu s³awa nie gra roli. Tutaj chodzi tylko o to, czy ktoœ posiada umiejêtnoœci prze¿ycia, czy nie. Nie obnosiæ siê wiêc ze swoj¹ reputacj¹, bo to mog³o by siê negatywnie odbiæ na naszej wspó³pracy. PrzejdŸmy teraz do istotnej sprawy.
zts15380e	Od pewnego czasu Port Pustyni Mortaz nawiedzany jest przez potwory. W liœcie jest napisane, abyœ jak najszybciej uda³ siê do prezydenta Noah. W³aœciwe mia³eœ mu przekazaæ towary, ale ukradziono je krótko przed twoim przybyciem. Obawiam siê, ¿e musisz najpierw odzyskaæ towary.
zts15381e	Chodzi tutaj o towary szczególnej wartoœci. Gdy tylko je znajdziesz, zanieœ je od razu prezydentowi Noah, który przebywa w Obozie Akamura.
zts15382e	To jest twoje pierwsze zlecenie.
zts15383e	Musisz byæ tym poszukiwaczem przygód z NosObozu, którego przys³a³ Jin Hamadin.
zts15384e	Cieszê siê, ¿e mam przyjemnoœæ ciê poznaæ. Jestem prezydentem handlarzy Akamura, nazywam siê Noah. Jestem osob¹ odpowiedzialn¹, ¿e przys³ano ciê tutaj.
zts15385e	Nie musisz siê denerwowaæ, poniewa¿ otrzyma³em ju¿ list polecaj¹cy i wiem, ¿e jesteœ zdolnym poszukiwaczem przygód. Nie musisz mi siê ju¿ sam przedstawiaæ.
zts15386e	Wróæmy do teraz do w³aœciwego tematu. Chwilowo my, handlarze Akamura, nie mo¿emy wróciæ do Miasta Or³a Pustyni z powodu tak zwanych pustynnych rozbójników. Chcielibyœmy zawrzeæ z pustynnymi rozbójnikami porozumienie i dlatego prosimy ciê, abyœ pomóg³ nam je za³atwiæ. Gdy uporam siê tutaj z pilnymi sprawami, napiszê list, który dostarczysz Nephi do Miasta Or³a Pustyni.
zts15387e	Wiêc to ciebie przys³a³ prezydent Noah. Rozumia³em, do czego on zmierza. Pustynni rozbójnicy s¹ obecnie naszym najwiêkszym problemem. Niestety nie wiemy o nich zbyt wiele i nie mo¿emy stwierdziæ, czego dok³adnie chc¹. Dlatego potrzebujemy ciê. Dowiedz siê, co zamierzaj¹ pustynni rozbójnicy.
zts15388e	Je¿eli wykonasz to zlecenie nie ponosz¹c szwanku, bêdê mia³ dla ciebie kolejne zadanie. Chodzi o podarte kartki, które znaleŸli inni poszukiwacze przygód.
zts15389e	Gdy wykonasz to zadanie, musisz wzi¹æ podarte kartki i zanieœæ je Arcykap³anowi Eladinowi do Œwi¹tyni Aster.
zts15390e	Te kartki to czêœæ pamiêtnika podró¿nika.
zts15391e	Œwi¹tyni Aster grozi obecnie wielkie niebezpieczeñstwo. Jego Ÿród³o tkwi w dzienniku podró¿nika, którego strzêpy przywioz³eœ. Podró¿ny by³ u nas w odwiedzinach i chcia³ przyjrzeæ siê œwi¹tyni nieco bli¿ej. Normalnie robimy wszystko, aby spe³niaæ ¿yczenia naszych goœci, ale on chcia³ zejœæ do Podziemnych Jaskiñ. Krótko póŸniej nast¹pi³a wielka eksplozja. Nastêpnie zablokowaliœmy œwiête miejsce w podziemiach.
zts15392e	Je¿eli uda³oby ci siê zbadaæ podziemia Œwi¹tyni Aster, wówczas wyœwiadczy³byœ wielk¹ przys³ugê Œwi¹tyni Aster. PóŸniej przeka¿ê ci list dla Nephi, która przebywa w Kwaterze Akamura.
zts15393e	W najbli¿szym czasie bêdziesz prawdopodobnie próbowa³ rozgryŸæ zagadkê tajemniczego podró¿nika. Myœlê, ¿e problemy w ca³ym regionie Pustyni Mortaz maj¹ coœ wspólnego w³aœnie z nim.
zts15394e	Ze Œwi¹tyni Aster wys³ano nam oficjalne pismo z proœb¹ o przeprowadzenie dochodzenia w sprawie tajemniczego podró¿nika. My, handlarze Akamura, zebraliœmy równie¿ sporo informacji.
zts15395e	Otrzymaliœmy informacjê, ¿e tajemniczy podró¿nik to kluczowa figura wydarzeñ, które mia³y miejsce tutaj na Pustyni Mortaz. Dlatego my, handlarze Akamura, mamy równie¿ zamiar przeprowadziæ œledztwo dotycz¹ce tego tajemniczego podró¿nika. Dowiedzia³ siê o tym równie¿ Obóz Poszukiwaczy Skarbów.
zts15396e	Udaj siê natychmiast do Obozu Poszukiwaczy Skarbów i rozpocznij œledztwo dotycz¹ce podró¿nika. WeŸ ze sob¹ równie¿ wynagrodzenie za pracê, poniewa¿ podobno Obóz Poszukiwaczy Skarbów znajduje siê obecnie w nie najlepszej sytuacji finansowej.
zts15397e	Prawdopodobnie Nephi dosta³a awans, jeœli pracuje teraz w Kwaterze Akamura. Nie mia³em o tym pojêcia.
zts15398e	Zreszt¹ teraz to nie gra ¿adnej roli. Handlarze Akamura interesuj¹ siê tym wszystkim, co ma wspólnego z tajemniczym podró¿nikiem, prawda?
zts15399e	On równie¿ odwiedzi³ nasz obóz. Wydaje mi siê, ¿e mówi³ coœ wtedy o badaniu Placu Œwi¹tyni. Szczerze mówi¹c ten tajemniczy podró¿nik wyrz¹dzi³ u nas te¿ spore szkody.
zts15400e	Dziêki niemu znaleŸliœmy wprawdzie Plac Œwi¹tyni, ale od tego czasu zniknê³o bardzo wielu œledczych...
zts15401e	No tak, ale otrzymaliœmy ju¿ wynagrodzenie od handlarzy Akamura, wiêc musimy daæ z siebie wszystko, prawda? Ten list zawiera nasz¹ zgodê o pomocy przy badaniu. Zanieœ go do Michola, który znajduje siê przy Placu Œwi¹tyni. On nam pomo¿e w badaniach.
zts15402e	W tym wyj¹tkowym liœcie Riana, oferuje nam swoj¹ pomoc.
zts15403e	Dobrze. Nasze badania jak dot¹d nie s¹ szczególne udane, mo¿e uda nam siê rozwi¹zaæ wszystkie nasze problemy krok po kroku.
zts15404e	Nazywam siê Michol. Poniewa¿ czujê siê najlepiej ze wszystkich œledczych, jestem teraz za wszystko tutaj odpowiedzialny. Podczas dochodzenia zwi¹zanego z podró¿nikiem wielu z nas zosta³o rannych i dlatego nie mo¿emy chwilowo kontynuowaæ dalszych badañ.
zts15405e	To nie do wytrzymania. Je¿eli poprowadzisz za nas dalej dochodzenie, myœlê, ¿e bêdzie to równie¿ dla ciebie interesuj¹ce.
zts15406e	Przejmij wiêc nasze dochodzenie i jeœli odkryjesz wa¿ne informacje, zdaj relacjê Rianie w Obozie Poszukiwaczy Skarbów. Wyniki dochodzenia pomog¹ nam na pewno dowiedzieæ siê po czêœci, czego szuka³ podró¿nik. Jest to wprawdzie tylko przypuszczenie, lecz myœlê, ¿e na pewno coœ znajdziemy.
zts15407e	Podczas gdy ty wykonywa³eœ dla nas zlecenie, my, poszukiwacze skarbów, zebraliœmy w Obozie Poszukiwaczy Skarbów wiele informacji, dziêki którym bêdziesz móg³ zdobyæ swoje informacje. Myœlê, ¿e znajduj¹ siê wœród nich równie¿ po¿yteczne rzeczy. Dowiedzieliœmy siê, ¿e poszukiwacze przygód, którzy prowadzili w okolicy badania dotycz¹ce pustynnych rozbójników, stwierdzili, ¿e podró¿nik chcia³ razem z pustynnymi rozbójnikami zaatakowaæ handlarzy Akamura. Je¿eli chcesz to jednak zbadaæ samemu, mo¿na by zebraæ jeszcze wiêcej istotnych informacji.
zts15408e	Wed³ug naszych informacji by³y przywódca pustynnych rozbójników zosta³ wykluczony z bandy pustynnych rozbójników dopiero przez podró¿nika. Rzekomo to Xavier jest by³ym przywódc¹. Przebywa podobno teraz w Strefie Chaosu. Zrobisz najlepiej pomagaj¹c mu, dopóki nie dowiesz siê od niego jak by³o na prawdê. Wiesz... Rêka rêkê myje.
zts15409e	To nie ma ze mn¹ ju¿ nic wspólnego. By³em kiedyœ pustynnym rozbójnikiem, ale ju¿ nim nie jestem. To ju¿ dla mnie nic nie znaczy.
zts15410e	Szukasz informacji o tajemniczym podró¿niku? Prosi³ mnie o coœ. Chcia³, abym ukrad³ coœ, co przewozili handlarze Akamura. Koniecznie chcia³ to dostaæ. Jego twarz by³ skryta pod kapturem, ale widzia³em oczy. Wygl¹da³y groŸnie.
zts15411e	Odrzuci³em jego proœbê i krótko po tym zosta³em wyrzucony z bandy pustynnych rozbójników. To wszystko, co wiem o podró¿niku.
zts15412e	Je¿eli chcesz siê dowiedzieæ czegoœ wiêcej o Obozie Pustynnych Rozbójników, musisz zejœæ wg³¹b Œwi¹tyni Aster. Odszukaj Kamila. Wprawdzie nie jestem ju¿ ich przywódc¹, ale on porozmawia z tob¹, jeœli dasz mu tê oto pieczêæ.
zts15413e	Je¿eli to wszystko, to chcia³bym ciê prosiæ, abyœ ju¿ poszed³.
zts15414e	To wina tego podró¿nika. Przeklinam go! To on zniszczy³ ³¹cz¹c¹ nas wiêŸ.
zts15415e	Musimy znaleŸæ nowe rozwi¹zanie. Poszukiwacze przygód dowiedzieli siê kilku rzeczy na temat podró¿nika podczas swoich badañ. Je¿eli jesteœ zainteresowany tymi informacjami, musisz pomóc powróciæ naszej bandzie pustynnych rozbójników do dawnej formy. Cechowaliœmy siê wówczas wspania³ymi cnotami.
zts15416e	Jakiœ narkotyk sprawi³, ¿e wiêksza czêœæ pustynnych rozbójników sta³a siê bardziej agresywna. Je¿eli pomo¿esz nam rozwi¹zaæ ten problem, otrzymasz te informacje. Za³atwiê ponadto, by Velmon w Strefie Chaosu przekaza³ ci dodatkowe informacje. Odszukaj go, gdy wszystko bêdzie tutaj za³atwione.
zts15417e	Wydaje siê, ¿e Kamil planuje coœ naprawdê du¿ego. Jednak bêdzie dla nas lepiej, je¿eli pustynni rozbójnicy bêd¹ siê trzymali z dala od Strefy Chaosu.
zts15418e	Informacje, których potrzebowa³eœ, otrzyma³eœ ju¿ od Kamila. Wyjawi³ ci doœæ sporo, prawda? Twierdzi on, ¿e znalaz³ dziennik podró¿nika. Podró¿nik szuka³ konkretnego reliktu, dlatego te¿ zebra³ wszystkie relikty z okolicy. Teraz poluje na p³on¹cy miecz, ale nie wiadomo dlaczego.
zts15419e	Aby uda³o ci siê jak najszybciej wpaœæ na trop podró¿nika, przedstawiê ci Inspektora Sergesa, odpowiedzialnego za dochodzenie dotycz¹ce P³on¹cego Miecza. Co o tym myœlisz?
zts15420e	Akt 5 - P³on¹cy Miecz - Rozmowa z NPC
zts15421e	Nazywam siê Jim Hamadin i jestem reprezentantem handlarzy Akamura. Mamy spore k³opoty, poniewa¿ Pustynia Mortaz jest g³ównym obszarem handlowym handlarzy Akamura.
zts15422e	Nie chcia³byœ przypadkiem wybraæ siê na Pustyniê Mortaz, aby nam pomóc?
zts15423e	Strze¿enie latarni nie jest w³aœciwie takie trudne. Trzeba mieæ tylko du¿o wytrwa³oœci i posiadaæ niewyczerpane zasoby energii. W latarni przez ca³y czas musi ktoœ byæ.
zts15424e	Gdzie siê podziali ci wszyscy g³upkowaci œledczy?
zts15425e	Widzia³eœ przypadkiem tych idiotów?
zts15426e	Witamy w Obozie Akamura! Przyjmujemy serdecznie wszystkich odwa¿nych poszukiwaczy przygód. Wypocznij sobie u nas trochê. Potrzebujesz czegoœ?
zts15427e	Czy masz teraz k³opoty przez pustynnych rozbójników?
zts15428e	Czy jesteœ jednym z tych, którzy chc¹ nam pomóc? Czy mo¿e te¿ nale¿ysz do grona tych, których tutaj nie potrzebujemy?
zts15429e	No mów.
zts15430e	Widzisz w oddali P³on¹cy Miecz? Jest to nazwa wulkanu, który widzisz na pó³nocy. Przyby³em tutaj do Obozu Akamura, aby go zbadaæ.
zts15431e	Nasze dotychczasowe badania jeszcze nic nie wykaza³y.
zts15432e	Niech ciê b³ogos³awi Bóstwo S³oñca. Powiedz mi, co siê dzieje. Mo¿e bêdê w stanie rozwi¹zaæ twój problem...
zts15433e	Jestem kap³anem Œwi¹tyni Aster, który asystuje Arcykap³anowi Eladinowi.
zts15434e	Mogê ci jakoœ pomóc?
zts15435e	Nie tak wyobra¿a³em sobie ¿ycie poszukiwacza skarbów... Wszêdzie pe³no papierów. WyobraŸ sobie, ¿e muszê przeanalizowaæ te wszystkie dokumenty jeszcze dzisiaj. To po prostu straszne.
zts15436e	Przyszed³em tutaj w³aœciwie po to, aby pracowaæ na zewn¹trz. A zamiast tego siedzê tu nad papierami...
zts15437e	Im wiêcej o tym mówiê, tym mniejsz¹ mam ochotê to robiæ. Ale skoro to ja jestem tutaj kierowniczk¹, raczej niczego w tej kwestii nie zmieniê.
