#=============================================================
	SUBJ4	zts1768e
	SUBJ5	zts1769e
	LIST1-1	zts1386e
	LIST1-2	zts1387e
	LIST2-1	zts1391e
	LIST2-2	zts1391e
	LIST3-1	zts1770e
	LIST3-2	zts1771e
	LIST4-1	zts1772e
	LIST4-2	zts1773e
	LIST5-1	zts1774e
	LIST5-2	zts1775e
	END
#=============================================================
	VNUM	114
	ICON	-1
	NAME	zts1392e
	DESC	2 2 2 2
	SUBJ1	zts1393e
	SUBJ2	zts1394e
	SUBJ3	zts1395e
	SUBJ4	zts1396e
	LIST1-1	zts1397e
	LIST1-2	zts1398e
	LIST2-1	zts1399e
	LIST2-2	zts1400e
	LIST3-1	zts1401e
	LIST3-2	zts1402e
	LIST4-1	zts1403e
	LIST4-2	zts1404e
	END
#=============================================================
	VNUM	115
	ICON	-1
	NAME	zts1409e
	DESC	1 1 1 2 1
	SUBJ1	zts1410e
	SUBJ2	zts1411e
	SUBJ3	zts1412e
	SUBJ4	zts1413e
	SUBJ5	zts1414e
	LIST1-1	zts1415e
	LIST1-2	zts1416e
	LIST2-1	zts1417e
	LIST2-2	zts1418e
	LIST3-1	zts1419e
	LIST3-2	zts1419e
	LIST4-1	zts1420e
	LIST4-2	zts1421e
	LIST5-1	zts1422e
	LIST5-2	zts1423e
	END
#=============================================================
	VNUM	116
	ICON	-1
	NAME	zts1638e
	DESC	1 1 1 1 1
	SUBJ1	zts1639e
	SUBJ2	zts1640e
	SUBJ3	zts1641e
	SUBJ4	zts1642e
	SUBJ5	zts1643e
	LIST1-1	zts1644e
	LIST1-2	zts1644e
	LIST2-1	zts1645e
	LIST2-2	zts1645e
	LIST3-1	zts1646e
	LIST3-2	zts1646e
	LIST4-1	zts1647e
	LIST4-2	zts1647e
	LIST5-1	zts1648e
	LIST5-2	zts1648e
	END
#=============================================================
	VNUM	117
	ICON	-1
	NAME	zts1649e
	DESC	1 1 1 1 1
	SUBJ1	zts1650e
	SUBJ2	zts1651e
	SUBJ3	zts1652e
	SUBJ4	zts1653e
	SUBJ5	zts1654e
	LIST1-1	zts1655e
	LIST1-2	zts1655e
	LIST2-1	zts1656e
	LIST2-2	zts1656e
	LIST3-1	zts1657e
	LIST3-2	zts1657e
	LIST4-1	zts1658e
	LIST4-2	zts1658e
	LIST5-1	zts1659e
	LIST5-2	zts1659e
	END
#=============================================================
	VNUM	118
	ICON	-1
	NAME	zts1701e
	DESC	0 1 4 4 7
	SUBJ1	zts1702e
	SUBJ2	zts1703e
	SUBJ3	zts1704e
	SUBJ4	zts1705e
	SUBJ5	zts1706e
	LIST1-1	zts1707e
	LIST1-2	zts1708e
	LIST2-1	zts1709e
	LIST2-2	zts1709e
	LIST3-1	zts1710e
	LIST3-2	zts1711e
	LIST4-1	zts1712e
	LIST4-2	zts1713e
	LIST5-1	zts1714e
	LIST5-2	zts1715e
	END
#=============================================================
	VNUM	119
	ICON	-1
	NAME	zts1716e
	DESC	2 2 2 1 1
	SUBJ1	zts1717e
	SUBJ2	zts1718e
	SUBJ3	zts1719e
	SUBJ4	zts1720e
	SUBJ5	zts1721e
	LIST1-1	zts1722e
	LIST1-2	zts1722e
	LIST2-1	zts1723e
	LIST2-2	zts1723e
	LIST3-1	zts1724e
	LIST3-2	zts1724e
	LIST4-1	zts1782e
	LIST4-2	zts1726e
	LIST5-1	zts1727e
	LIST5-2	zts1727e
	END
#=============================================================
	VNUM	120
	ICON	-1
	NAME	zts1728e
	DESC	1 1 2 1 1
	SUBJ1	zts1729e
	SUBJ2	zts1730e
	SUBJ3	zts1731e
	SUBJ4	zts1732e
	SUBJ5	zts1733e
	LIST1-1	zts1734e
	LIST1-2	zts1734e
	LIST2-1	zts1735e
	LIST2-2	zts1736e
	LIST3-1	zts1737e
	LIST3-2	zts1738e
	LIST4-1	zts1739e
	LIST4-2	zts1740e
	LIST5-1	zts1741e
	LIST5-2	zts1741e
	END
#=============================================================
	VNUM	121
	ICON	-1
	NAME	zts1742e
	DESC	4 4 4 2 2
	SUBJ1	zts1743e
	SUBJ2	zts1744e
	SUBJ3	zts1745e
	SUBJ4	zts1746e
	SUBJ5	zts1747e
	LIST1-1	zts1748e
	LIST1-2	zts1748e
	LIST2-1	zts1749e
	LIST2-2	zts1750e
	LIST3-1	zts1751e
	LIST3-2	zts1752e
	LIST4-1	zts1781e
	LIST4-2	zts1781e
	LIST5-1	zts1754e
	LIST5-2	zts1754e
	END
#=============================================================
	VNUM	122
	ICON	-1
	NAME	zts1755e
	DESC	2 4 2 2 1
	SUBJ1	zts1756e
	SUBJ2	zts1757e
	SUBJ3	zts1758e
	SUBJ4	zts1759e
	SUBJ5	zts1760e
	LIST1-1	zts1761e
	LIST1-2	zts1761e
	LIST2-1	zts1762e
	LIST2-2	zts1780e
	LIST3-1	zts1763e
	LIST3-2	zts1763e
	LIST4-1	zts1764e
	LIST4-2	zts1764e
	LIST5-1	zts1765e
	LIST5-2	zts1766e
	END
#=============================================================
	VNUM	123
	ICON	-1
	NAME	zts1808e
	DESC	2
	SUBJ1	zts1809e
	LIST1-1	zts1810e
	LIST1-2	zts1810e
	END
#=============================================================

~
